antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Organic Strawberries', 'Banana'})",frozenset({'Organic Baby Spinach'}),0.017993149304855936,0.07532742292967963,0.003173483779971791,0.17637178051511757,2.3414020240645406,1.0,0.001818106212448037,1.1226820004402394,0.5834027209860765,0.03520339740724184,0.10927582377924637,0.10925048835840137
frozenset({'Michigan Organic Kale'}),frozenset({'Bag of Organic Bananas'}),0.021116260326415476,0.11955470481563571,0.003707435019141648,0.17557251908396945,1.4685538252527857,1.0,0.0011828867490069265,1.067947533973627,0.32594063286993025,0.02706877528503126,0.06362441207276105,0.10329144198068027
frozenset({'Organic Large Extra Fancy Fuji Apple'}),frozenset({'Organic Hass Avocado'}),0.0231311706629055,0.0659983880717308,0.004060044328027403,0.1755226480836237,2.659499015231337,1.0,0.0025334243500635305,1.1328408351755448,0.6387647079476837,0.04772619611558503,0.11726345930579002,0.11851998684138443
frozenset({'Orange Bell Pepper'}),frozenset({'Yellow Bell Pepper'}),0.011605883538182551,0.007807777553898851,0.002024984888172476,0.17447916666666666,22.346841397849463,1.0,0.0019343687311898902,1.2018984650451194,0.9664676576346872,0.1164542294322132,0.16798296271851887,0.21691700268817204
frozenset({'Organic Granny Smith Apple'}),frozenset({'Organic Baby Spinach'}),0.018134193028410236,0.07532742292967963,0.0031634092282893413,0.17444444444444446,2.315815909529966,1.0,0.0017974072005498356,1.1200609951053677,0.5786806542223432,0.035032913087136006,0.10719147941945194,0.10821994858306214
frozenset({'Organic Half & Half'}),frozenset({'Bag of Organic Bananas'}),0.024954664517428976,0.11955470481563571,0.004352206326818457,0.17440452159870812,1.4587842600394174,1.0,0.0013687587766640173,1.0664366729445822,0.322546721550808,0.031052328924669352,0.062297813484921756,0.10540399670564883
frozenset({'Organic Broccoli'}),frozenset({'Organic Hass Avocado'}),0.011908120088656054,0.0659983880717308,0.002075357646584727,0.17428087986463622,2.6406838857218426,1.0,0.0012894409157688312,1.1311371980524736,0.6287980222596756,0.02736814135777867,0.11593394530589038,0.10286323034599541
frozenset({'Organic Lacinato (Dinosaur) Kale'}),frozenset({'Organic Hass Avocado'}),0.013419302841023575,0.0659983880717308,0.0023372959903284305,0.1741741741741742,2.6390670933488827,1.0,0.0014516436337744768,1.1309910428076861,0.6295260205245796,0.030322833616520717,0.11581969958179389,0.10479430735880134
frozenset({'Organic Grape Tomatoes'}),frozenset({'Organic Strawberries'}),0.025871448720531938,0.08198670159177916,0.004503324602055208,0.17406542056074764,2.123093345399338,1.0,0.0023822098560579395,1.1114842764320185,0.5430383391309346,0.043571498196705326,0.10030216242904909,0.11449646058757461
"frozenset({'Organic Strawberries', 'Bag of Organic Bananas'})",frozenset({'Organic Baby Spinach'}),0.018889784404593997,0.07532742292967963,0.0032742292967962924,0.1733333333333333,2.301065489724042,1.0,0.001851310517900974,1.1185555367786133,0.5763049908965604,0.03600310180569403,0.10598985287762074,0.10839998216753599
frozenset({'Organic Cilantro'}),frozenset({'Organic Baby Spinach'}),0.021307676808382026,0.07532742292967963,0.003677211364094298,0.17257683215130024,2.2910226507072435,1.0,0.0020721589815003785,1.1175328574307015,0.5757822828041967,0.0395578194429392,0.10517172416828892,0.11069660117662644
"frozenset({'Large Lemon', 'Banana'})",frozenset({'Organic Baby Spinach'}),0.012905500705218618,0.07532742292967963,0.002226475921821479,0.1725214676034348,2.2902876654162014,1.0,0.0012543378120801973,1.1174580860632832,0.5707393019253963,0.025887314044746396,0.1051118494091165,0.10103938834230855
frozenset({'Uncured Genoa Salami'}),frozenset({'Organic Strawberries'}),0.01303646987709047,0.08198670159177916,0.0022466250251863794,0.1723338485316847,2.1019731881610992,1.0,0.001177807859563145,1.109158924500689,0.5311812673363662,0.024215441416006084,0.09841594571294554,0.09986807934079935
frozenset({'Original Hummus'}),frozenset({'Bag of Organic Bananas'}),0.021942373564376384,0.11955470481563571,0.003777956880918799,0.17217630853994492,1.4401466575945843,1.0,0.0011546428864753723,1.0635661968450059,0.3124828907521477,0.027432333577176296,0.05976703380905716,0.10188827224418667
frozenset({'Organic Avocado'}),frozenset({'Organic Baby Spinach'}),0.05419101349989926,0.07532742292967963,0.009318960306266371,0.17196504926566275,2.2829010017533347,1.0,0.005236890913371481,1.1167071827708248,0.5941589309295234,0.07752912580672199,0.10451010307039087,0.14783888413530563
frozenset({'Boneless Skinless Chicken Breasts'}),frozenset({'Organic Baby Spinach'}),0.0156357042111626,0.07532742292967963,0.0026798307475317347,0.1713917525773196,2.275290271609568,1.0,0.0015020334436141166,1.115934556464337,0.569398585504577,0.030354901289512723,0.10389010340503953,0.10348375912937131
frozenset({'Organic Whole Milk'}),frozenset({'Organic Strawberries'}),0.041839613137215396,0.08198670159177916,0.007163006246222043,0.17120154105465926,2.088162320605244,1.0,0.003732714369225681,1.1076435875332193,0.543865132464542,0.06139896373056995,0.0971825131700959,0.1292847223582463
frozenset({'Organic Yellow Onion'}),frozenset({'Organic Hass Avocado'}),0.03471690509772315,0.0659983880717308,0.0059339109409631274,0.17092280905397564,2.589802782277152,1.0,0.0036426511656741456,1.126555671930282,0.6359483709647828,0.0626062925170068,0.11233858661723911,0.13041637323405544
frozenset({'Organic Navel Orange'}),frozenset({'Organic Strawberries'}),0.013006246222043119,0.08198670159177916,0.002216401370139029,0.17041053446940357,2.0785143341647823,1.0,0.0011500621423031748,1.1065874586788171,0.5257248350359437,0.023889673145835597,0.09632086270530715,0.09872210183779837
frozenset({'Bunched Cilantro'}),frozenset({'Organic Avocado'}),0.014255490630666934,0.05419101349989926,0.0024279669554704815,0.17031802120141343,3.1429200194185345,1.0,0.0016554474702563222,1.1399656864545507,0.6916848542522903,0.0367770486799939,0.12278061359010127,0.10756094404558494
frozenset({'Organic Grade A Free Range Large Brown Eggs'}),frozenset({'Organic Baby Spinach'}),0.012482369534555712,0.07532742292967963,0.0021156558533145277,0.16949152542372883,2.250064038191698,1.0,0.0011753911242205013,1.1133812662683449,0.5625906693463646,0.02468845520808841,0.1018350763601029,0.09878882811242615
frozenset({'Organic Yellow Onion'}),frozenset({'Organic Baby Spinach'}),0.03471690509772315,0.07532742292967963,0.005883538182550876,0.1694718514219385,2.249802858384595,1.0,0.0032684031894451336,1.1133548918883032,0.5754960524257758,0.05648515330302737,0.10181379963764112,0.12378902187253137
"frozenset({'Banana', 'Organic Avocado'})",frozenset({'Large Lemon'}),0.016592786620995364,0.047350392907515616,0.0028107999194035864,0.16939890710382513,3.577560748750145,1.0,0.0020251249534688873,1.1469399874863462,0.7326364184040796,0.045978905735003295,0.1281148003291633,0.11438030461574235
frozenset({'Organic Red Onion'}),frozenset({'Organic Garlic'}),0.01987709046947411,0.03401168647995164,0.003364900261938344,0.16928535225544855,4.977270161396867,1.0,0.002688846892756956,1.1628401113941764,0.8152922930850501,0.06660019940179462,0.14003654483413105,0.13410950077227404
frozenset({'Organic Gala Apples'}),frozenset({'Organic Hass Avocado'}),0.023584525488615758,0.0659983880717308,0.003989522466250252,0.16915847928235794,2.5630698601078996,1.0,0.0024329818005649623,1.1241633797038963,0.624573123177628,0.046610169491525424,0.11044958583920492,0.11480363286358776
frozenset({'Grated Parmesan'}),frozenset({'Bag of Organic Bananas'}),0.01456780173282289,0.11955470481563571,0.002458190610517832,0.16874135546334718,1.4114154329899586,1.0,0.000716541374537485,1.0591712952051504,0.2958005441575798,0.018670135434998854,0.0558656522066051,0.09465128782689564
frozenset({'Cucumber Kirby'}),frozenset({'Organic Baby Spinach'}),0.03003223856538384,0.07532742292967963,0.005067499496272416,0.16873532371687355,2.240025174821034,1.0,0.0028052483603327127,1.112368423021237,0.5707163349424945,0.05052737317930688,0.1010172715223611,0.11800414707978224
frozenset({'Organic Baby Arugula'}),frozenset({'Bag of Organic Bananas'}),0.022405802941769092,0.11955470481563571,0.003777956880918799,0.16861510791366907,1.4103594515472142,1.0,0.0010992377240582932,1.059010457809641,0.2976295258117262,0.0273403324584427,0.05572226164007176,0.10010767193104875
"frozenset({'Organic Raspberries', 'Bag of Organic Bananas'})",frozenset({'Organic Baby Spinach'}),0.012794680636711667,0.07532742292967963,0.002155954060044328,0.168503937007874,2.236953428835305,1.0,0.0011921637404725656,1.112058875832677,0.5601301105491405,0.025079104652525486,0.10076703515249635,0.09856252086450942
frozenset({'Organic Garlic'}),frozenset({'Organic Hass Avocado'}),0.03401168647995164,0.0659983880717308,0.005712270803949224,0.16795023696682465,2.54476271123905,1.0,0.003467554320671336,1.1225309511818573,0.6284093132229076,0.06057692307692307,0.10915596674893499,0.12725095423367946
frozenset({'Organic Reduced Fat 2% Milk'}),frozenset({'Organic Strawberries'}),0.015061454765262945,0.08198670159177916,0.0025186379206125326,0.16722408026755853,2.039648833541148,1.0,0.0012837989232348393,1.1023533181689078,0.5175140387664298,0.02664393051262922,0.09284982997912535,0.09897207945547992
frozenset({'Organic Lemon'}),frozenset({'Organic Baby Spinach'}),0.02755389885150111,0.07532742292967963,0.00460407011887971,0.16709323583180988,2.2182258377244146,1.0,0.002528505926731072,1.110175372382496,0.5647503481201511,0.0468477703741671,0.09924141277432039,0.11410700309712735
frozenset({'Organic Tomato Cluster'}),frozenset({'Organic Baby Spinach'}),0.02014910336490026,0.07532742292967963,0.003364900261938344,0.167,2.2169880968302795,1.0,0.001847120231116671,1.1100511129295563,0.5602256314022172,0.03653067920813738,0.0991405815891832,0.10583516116089342
frozenset({'Large Lemon'}),frozenset({'Organic Avocado'}),0.047350392907515616,0.05419101349989926,0.007898448519040903,0.16680851063829788,3.0781581643349036,1.0,0.0053324827377641895,1.1351640032049217,0.7086870122414447,0.08434642280796126,0.11907002232568302,0.1562802545755163
frozenset({'Organic Baby Carrots'}),frozenset({'Organic Strawberries'}),0.02375579286721741,0.08198670159177916,0.003959298811202902,0.16666666666666666,2.0328500040960105,1.0,0.002011639710322232,1.101615958089865,0.5204433345028998,0.038899336830644365,0.09224263441686237,0.10747931514704677
frozenset({'Grated Parmesan'}),frozenset({'Organic Baby Spinach'}),0.01456780173282289,0.07532742292967963,0.0024279669554704815,0.16666666666666666,2.212562970888502,1.0,0.001330611993186412,1.1096070924843844,0.5561371582800009,0.02775858097212624,0.09878009362663383,0.09944942267397797
frozenset({'Broccoli Crown'}),frozenset({'Large Lemon'}),0.01307676808382027,0.047350392907515616,0.0021761031634092284,0.1664098613251156,3.5144346457725475,1.0,0.0015569130566798785,1.1428273475102078,0.7249390731251044,0.03735731580767901,0.12497718734275566,0.10618365406681311
frozenset({'Organic Small Bunch Celery'}),frozenset({'Organic Hass Avocado'}),0.021902075357646586,0.0659983880717308,0.003636913157364497,0.16605335786568537,2.5160214168444406,1.0,0.0021914114883342453,1.1199776637242456,0.6160396502561083,0.0431611669057867,0.1071250504454576,0.11057972426943252
frozenset({'Sparkling Water Grapefruit'}),frozenset({'Lime Sparkling Water'}),0.023211767076365103,0.013993552286923231,0.00384847874269595,0.1657986111111111,11.848214642828575,1.0,0.0035236636664409517,1.1819765117226477,0.9373568060991232,0.11537299909392934,0.1539594991252658,0.22040830483561316
frozenset({'Organic Kiwi'}),frozenset({'Organic Baby Spinach'}),0.015424138625831151,0.07532742292967963,0.002548861575659883,0.1652514696276943,2.1937756954988545,1.0,0.0013870009620658922,1.107725911967653,0.5526896450808938,0.02889777270131353,0.09724960913507878,0.0995442850345239
frozenset({'Organic Grape Tomatoes'}),frozenset({'Organic Hass Avocado'}),0.025871448720531938,0.0659983880717308,0.004261535361676405,0.16471962616822428,2.495812867265752,1.0,0.0025540614490408547,1.1181893423924454,0.6152462465449259,0.04864305427782889,0.10569707464709943,0.11464496038986699
frozenset({'Organic Unsweetened Almond Milk'}),frozenset({'Organic Hass Avocado'}),0.01706629055007052,0.0659983880717308,0.0028007253677211365,0.1641086186540732,2.4865549515498864,1.0,0.00167437770105267,1.1173719848915877,0.6082171714199884,0.034893937492155136,0.10504289214211462,0.10327244396297004
frozenset({'Organic Bartlett Pear'}),frozenset({'Organic Baby Spinach'}),0.012391698569413662,0.07532742292967963,0.002024984888172476,0.16341463414634144,2.1693910104809215,1.0,0.0010915501692171474,1.105293751017001,0.5458045892134756,0.023630378556313187,0.09526313789444507,0.09514853681370837
frozenset({'Broccoli Crown'}),frozenset({'Organic Baby Spinach'}),0.01307676808382027,0.07532742292967963,0.0021358049566794278,0.16332819722650233,2.1682435277119994,1.0,0.001150765716676162,1.1051795626494254,0.5459362756371069,0.024757678383744014,0.09516965948707953,0.09584090749381824
frozenset({'Asparagus'}),frozenset({'Organic Baby Spinach'}),0.02023977433004231,0.07532742292967963,0.003294378400161193,0.16276754604280738,2.16080067142023,1.0,0.0017697683592008226,1.1044394811737657,0.5483061784354034,0.035702587618735675,0.09456333547834632,0.10325083200227837
frozenset({'Half & Half'}),frozenset({'Bag of Organic Bananas'}),0.021277453153334677,0.11955470481563571,0.003455571227080395,0.16240530303030304,1.3584183347760916,1.0,0.0009117515961049507,1.0511591087786192,0.2695858478560739,0.025154004106776182,0.04866923413531838,0.09565449275556612
frozenset({'Organic Small Bunch Celery'}),frozenset({'Organic Yellow Onion'}),0.021902075357646586,0.03471690509772315,0.003546242192222446,0.16191352345906163,4.6638236617952575,1.0,0.002785869920587849,1.151770278988776,0.8031748562193219,0.06681852695520121,0.13177131044050408,0.1320304703772383
frozenset({'100% Whole Wheat Bread'}),frozenset({'Bag of Organic Bananas'}),0.018738666129357245,0.11955470481563571,0.0030223655047350393,0.16129032258064516,1.3490922237595717,1.0,0.0007820698070009828,1.0497616981044344,0.2637022587268993,0.022343040142995457,0.047402851708430165,0.09328525566969395
frozenset({'Organic Large Extra Fancy Fuji Apple'}),frozenset({'Organic Baby Spinach'}),0.0231311706629055,0.07532742292967963,0.0037175095708240984,0.16071428571428573,2.133542864785342,1.0,0.001975098095440818,1.1017375386369774,0.543876536079828,0.03923862186303701,0.09234280858110981,0.1050328149181299
frozenset({'Grated Parmesan'}),frozenset({'Organic Strawberries'}),0.01456780173282289,0.08198670159177916,0.0023372959903284305,0.16044260027662519,1.9569344437770726,1.0,0.0011429299768112768,1.0934491182028727,0.4962255949539697,0.02480752780153978,0.08546270388553605,0.09447541662885081
frozenset({'Organic Gala Apples'}),frozenset({'Organic Baby Spinach'}),0.023584525488615758,0.07532742292967963,0.003777956880918799,0.1601879538658693,2.126555610636109,1.0,0.0020013953548420308,1.1010470513334791,0.5425518353814354,0.03971195594620354,0.09177359969412839,0.10517087943393771
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Hass Avocado'}),0.11955470481563571,0.0659983880717308,0.019101349989925447,0.15977079295525404,2.4208287145074823,1.0,0.011210932185701898,1.111603362626895,0.6666153139359181,0.11475608279869264,0.1003985471608853,0.22459612766370549
frozenset({'Organic Red Onion'}),frozenset({'Limes'}),0.01987709046947411,0.04349183961313721,0.003173483779971791,0.15965534718702482,3.670926514195989,1.0,0.002308992549297605,1.1382331727643427,0.742344863773215,0.052719665271966525,0.12144539104287923,0.11631134280824487
frozenset({'Jalapeno Peppers'}),frozenset({'Organic Avocado'}),0.012814829740076566,0.05419101349989926,0.0020451339915373767,0.15959119496855348,2.9449752765530057,1.0,0.001350685380093977,1.125415370278885,0.6690118484398713,0.03148263027295285,0.1114391837813681,0.09866527586315757
frozenset({'Organic Unsweetened Almond Milk'}),frozenset({'Organic Strawberries'}),0.01706629055007052,0.08198670159177916,0.0027201289542615353,0.15938606847697756,1.9440478197376252,1.0,0.0013209200836543028,1.0920748086401166,0.49404080504668824,0.028236770550094124,0.08431181445781252,0.0962818767059255
frozenset({'Green Bell Pepper'}),frozenset({'Organic Baby Spinach'}),0.016502115655853314,0.07532742292967963,0.002629457989119484,0.15934065934065936,2.1153074556846123,1.0,0.0013863961438765342,1.0999373139006425,0.5361023059386699,0.029478201942624804,0.09085728126291195,0.09712385381102782
frozenset({'Asparagus'}),frozenset({'Bag of Organic Bananas'}),0.02023977433004231,0.11955470481563571,0.003223856538384042,0.1592832254853161,1.3323041174410108,1.0,0.0008040962928207523,1.0472555346509105,0.2545731213560786,0.023605783416937146,0.04512321309112257,0.09312438008065417
frozenset({'Raspberries'}),frozenset({'Bag of Organic Bananas'}),0.017932701994761234,0.11955470481563571,0.002851098126133387,0.1589887640449438,1.3298411324767103,1.0,0.0007071592326029462,1.0468888613414618,0.25255955375824124,0.02117629452259802,0.044788767053438164,0.09141820438701222
frozenset({'Organic Zucchini'}),frozenset({'Organic Hass Avocado'}),0.032681845657868226,0.0659983880717308,0.0051883941164618174,0.15875462392108508,2.405431837949459,1.0,0.00303144498383342,1.110260618942948,0.6040145412657761,0.05549568965517242,0.09931057362723042,0.1186842879947358
"frozenset({'Banana', 'Organic Avocado'})",frozenset({'Organic Strawberries'}),0.016592786620995364,0.08198670159177916,0.002629457989119484,0.15846994535519127,1.9328737743863709,1.0,0.0012690701438478715,1.0908859325240545,0.490779033459718,0.02740445191096178,0.08331387344391349,0.09527085372945113
frozenset({'Organic Hass Avocado'}),frozenset({'Organic Baby Spinach'}),0.0659983880717308,0.07532742292967963,0.010457384646383235,0.1584490917417188,2.1034715589518536,1.0,0.0054858961554268455,1.09877200297255,0.5616643691966644,0.07990762124711315,0.08989308310126068,0.14863741199363592
frozenset({'Organic Granny Smith Apple'}),frozenset({'Organic Strawberries'}),0.018134193028410236,0.08198670159177916,0.0028712472294982875,0.15833333333333335,1.9312075038912102,1.0,0.0013844845570702953,1.090708869395906,0.4910948621296726,0.029524500155392108,0.08316506076103101,0.09667711149340544
frozenset({'Limes'}),frozenset({'Organic Avocado'}),0.04349183961313721,0.05419101349989926,0.006880918799113439,0.15821172110261755,2.919519508578884,1.0,0.0045240519315024675,1.123571104766355,0.6873730002045305,0.0757794297126373,0.10998067166568122,0.14259349765857776
frozenset({'Jalapeno Peppers'}),frozenset({'Large Lemon'}),0.012814829740076566,0.047350392907515616,0.002024984888172476,0.1580188679245283,3.337224006423123,1.0,0.0014181976649369345,1.1314381888157237,0.7094411195035151,0.03482931900883729,0.1161691289148549,0.1003924126856684
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Strawberries'}),0.11955470481563571,0.08198670159177916,0.018889784404593997,0.1580011797421421,1.9271561933159282,1.0,0.00908788849698123,1.0902786041043193,0.5464288383127559,0.10341974627688914,0.08280324291834051,0.19420088478382602
frozenset({'Organic Baby Spinach'}),frozenset({'Organic Strawberries'}),0.07532742292967963,0.08198670159177916,0.011887970985291155,0.1578173064063127,1.9249134718469647,1.0,0.0057121240398777685,1.0900405641096185,0.5196392116482559,0.08174575684101143,0.08260294806842033,0.1514080388015835
frozenset({'Red Vine Tomato'}),frozenset({'Organic Avocado'}),0.016612935724360265,0.05419101349989926,0.002599234334072134,0.1564584596725288,2.887166147442872,1.0,0.0016989625099603682,1.121235815052959,0.6646819256217072,0.03810930576070901,0.10812695547656298,0.10221138265277305
frozenset({'Blueberries'}),frozenset({'Strawberries'}),0.018184565786822485,0.044207132782591176,0.0028410235744509367,0.1562326869806094,3.534105859091907,1.0,0.0020371360601191104,1.1327683029070408,0.7303236154457176,0.04770766367788867,0.1172069368169248,0.11024943373643051
"frozenset({""Organic D'Anjou Pears""})",frozenset({'Organic Baby Spinach'}),0.015817046141446706,0.07532742292967963,0.002468265162200282,0.15605095541401273,2.0716353931249034,1.0,0.0012768078380052687,1.0956497705663417,0.5256030634180174,0.027834583049306975,0.08729958526518967,0.09440905400766171
frozenset({'Organic Whole String Cheese'}),frozenset({'Organic Hass Avocado'}),0.01859762240580294,0.0659983880717308,0.002901470884545638,0.15601300108342364,2.3638910834285807,1.0,0.0016740577837959395,1.1066540279971664,0.587902249391486,0.03551609322974473,0.0963752223359181,0.0999878774307364
frozenset({'Michigan Organic Kale'}),frozenset({'Organic Hass Avocado'}),0.021116260326415476,0.0659983880717308,0.003294378400161193,0.15601145038167938,2.363867587373759,1.0,0.0019007392565147314,1.1066519946871975,0.589410608401672,0.03930288461538462,0.09637356205854335,0.10296374686691967
frozenset({'Michigan Organic Kale'}),frozenset({'Organic Strawberries'}),0.021116260326415476,0.08198670159177916,0.003294378400161193,0.15601145038167938,1.9028872652845288,1.0,0.0015631258660450422,1.0877082382496501,0.4847182297920084,0.033006964772383164,0.08063581313936805,0.09809665662362416
frozenset({'Cucumber Kirby'}),frozenset({'Organic Avocado'}),0.03003223856538384,0.05419101349989926,0.004684666532339311,0.15598792351559881,2.878483228882383,1.0,0.0030571890868104,1.1206107268508745,0.6728005202621815,0.05889803673210894,0.10762945950893513,0.12121760927592545
frozenset({'Boneless Skinless Chicken Breasts'}),frozenset({'Organic Avocado'}),0.0156357042111626,0.05419101349989926,0.002438041507152932,0.15592783505154642,2.8773744017877854,1.0,0.0015907268491653875,1.1205309519451574,0.6628246686788464,0.03617880101659441,0.1075659282199433,0.10045880505133559
frozenset({'Organic Cilantro'}),frozenset({'Organic Garlic'}),0.021307676808382026,0.03401168647995164,0.003314527503526093,0.15555555555555556,4.573591363875725,1.0,0.002589817480303267,1.1439335291684782,0.7983647419542216,0.0637349864393646,0.12582333282345798,0.12650408109531333
frozenset({'Small Hass Avocado'}),frozenset({'Bag of Organic Bananas'}),0.015162200282087448,0.11955470481563571,0.0023574450936933306,0.15548172757475082,1.3005069755683631,1.0,0.0005447327146128173,1.0425414392230279,0.23462655417542627,0.017810930126351043,0.04080551393212003,0.08760013740328507
frozenset({'Organic Whole String Cheese'}),frozenset({'Organic Baby Spinach'}),0.01859762240580294,0.07532742292967963,0.0028712472294982875,0.1543878656554713,2.0495572482228277,1.0,0.0014703362610498834,1.0934949245815577,0.5217938701847316,0.031533525116176145,0.08550101374940981,0.09625237872849798
frozenset({'Organic Italian Parsley Bunch'}),frozenset({'Organic Hass Avocado'}),0.01850695144066089,0.0659983880717308,0.002851098126133387,0.15405552531301034,2.334231635257122,1.0,0.001629669162927972,1.104093282569003,0.5823714217867956,0.034916718075262185,0.09427942748351731,0.09862751841898418
frozenset({'Original Hummus'}),frozenset({'Organic Baby Spinach'}),0.021942373564376384,0.07532742292967963,0.0033749748136207938,0.15381083562901746,2.041896956605092,1.0,0.001722112360055992,1.0927492527721963,0.5217068076317697,0.035944206008583696,0.0848769766137114,0.09930745071540481
frozenset({'Organic Ginger Root'}),frozenset({'Organic Hass Avocado'}),0.016663308482772518,0.0659983880717308,0.0025589361273423332,0.15356711003627568,2.3268312230500268,1.0,0.0014591846275373488,1.103456190092398,0.5798939202943668,0.03194566721167148,0.09375649982418885,0.09616990824665257
frozenset({'Organic Garnet Sweet Potato (Yam)'}),frozenset({'Organic Strawberries'}),0.01681442675800927,0.08198670159177916,0.0025790852307072333,0.15338526063511082,1.8708553662621161,1.0,0.0012005258416615005,1.0843341790823218,0.4734458575842034,0.02680347607580358,0.07777508143632822,0.0924213105829769
frozenset({'Large Lemon'}),frozenset({'Organic Baby Spinach'}),0.047350392907515616,0.07532742292967963,0.007253677211364095,0.15319148936170213,2.0336749009017723,1.0,0.003686894138933163,1.0919500281986194,0.5335427829479226,0.06284367635506677,0.08420717599166025,0.12474339748277696
frozenset({'Organic Ginger Root'}),frozenset({'Limes'}),0.016663308482772518,0.04349183961313721,0.002528712472294983,0.1517533252720677,3.4892367538812694,1.0,0.0018039945323380117,1.1276297200854393,0.7254934935176819,0.04388111888111888,0.11318406903621583,0.10494777683570955
frozenset({'Organic Peeled Whole Baby Carrots'}),frozenset({'Organic Baby Spinach'}),0.017368527100544026,0.07532742292967963,0.002609308885754584,0.15023201856148494,1.9943868078658546,1.0,0.001300982499186302,1.0881471145865067,0.5074056410178457,0.028964437486021028,0.08100661519467652,0.09243578994143525
frozenset({'Organic Strawberries'}),frozenset({'Organic Hass Avocado'}),0.08198670159177916,0.0659983880717308,0.01231110215595406,0.1501597444089457,2.2752032102017936,1.0,0.006900112007578629,1.0990319719306327,0.610534532380484,0.09074032820969775,0.09010836305031819,0.16834807553220907
